transaction_id,customer_id,first_name,last_name,transaction_date,transaction_year,transaction_month,transaction_day,signup_date,signup_year,signup_month,signup_day,amount,country,clean_currency,transaction_type,merchant_category,payment_method,issuing_bank,status,fraud_flag,account_balance
TXN103049,CUST1765,Gregory,Madden,"2024-05-30 00:00:00",2024,5,30,"2025-12-23 00:00:00",2025,12,23,1631.64,Unknown,Unknown,deposit,Investment,GCash,BPI,failed,0,60222.77
TXN105945,CUST1101,Debra,Smith,"2024-03-09 00:00:00",2024,3,9,"2024-01-25 00:00:00",2024,1,25,1285.62,Japan,JPY,deposit,"ATM Withdrawal",E-Wallet,Landbank,Pending,0,101231.38
TXN102656,CUST1544,Melissa,Olsen,"2025-06-06 00:00:00",2025,6,6,"2023-03-11 00:00:00",2023,3,11,837.50,Philippines,PHP,deposit,Electronics,E-Wallet,Metrobank,Unknown,0,232226.47
TXN104429,CUST1166,Trevor,Peterson,"2025-11-16 00:00:00",2025,11,16,"2022-10-10 00:00:00",2022,10,10,2272.32,Singapore,SGD,Unknown,Subscriptions,"Bank Transfer",Metrobank,Completed,1,NULL
TXN103502,CUST1746,Matthew,Bush,"2023-07-18 00:00:00",2023,7,18,"2022-11-26 00:00:00",2022,11,26,7496.68,Singapore,SGD,fee,Fuel,Cash,RCBC,Unknown,0,10071.21
TXN104357,CUST1876,Kristen,Roberts,"2024-02-17 00:00:00",2024,2,17,"2025-01-15 00:00:00",2025,1,15,-376.49,"United States",USD,refund,Dining,Cash,RCBC,Completed,0,29360.97
TXN100976,CUST1063,Leslie,Alvarado,"2023-04-06 00:00:00",2023,4,6,"2023-02-21 00:00:00",2023,2,21,693.50,Japan,JPY,withdrawal,Fashion,"Credit Card",OCBC,failed,0,NULL
TXN103352,CUST1567,Adam,Davis,"2023-07-24 00:00:00",2023,7,24,"2025-04-03 00:00:00",2025,4,3,1093.65,Philippines,PHP,purchase,dining,Cash,Landbank,Completed,Unknown,235575.27
TXN100957,CUST1515,Todd,Gregory,"2026-01-01 11:21:00",2026,1,1,"2024-12-11 00:00:00",2024,12,11,1065.43,Philippines,PHP,Unknown,Subscriptions,Cash,BPI,Unknown,0,107158.68
TXN103699,CUST1403,Jamie,Montgomery,"2025-02-25 00:00:00",2025,2,25,"2023-05-03 00:00:00",2023,5,3,3732.40,"United States",USD,transfer,"P2P Transfer",Unknown,Chase,Failed,0,243448.77
TXN101340,CUST1441,Heather,Rhodes,"2026-05-21 20:05:00",2026,5,21,"2022-07-16 00:00:00",2022,7,16,2200.00,Japan,JPY,deposit,Fashion,"credit card",UnionBank,failed,0,215491.88
TXN101822,CUST1670,Jessica,Baird,"2023-06-24 00:00:00",2023,6,24,"2024-11-05 00:00:00",2024,11,5,401.42,Japan,JPY,Unknown,dining,"credit card",RCBC,Pending,0,90588.14
TXN102329,CUST1404,Tammie,Prince,"2024-06-01 00:00:00",2024,6,1,"2023-06-27 00:00:00",2023,6,27,-5055.79,Singapore,SGD,refund,Unknown,"Debit Card",DBS,Reversed,0,79225.53
TXN101929,CUST1012,James,Ferrell,"2024-12-14 00:00:00",2024,12,14,"2025-08-07 00:00:00",2025,8,7,182.67,Philippines,PHP,fee,Other,GCash,BDO,Failed,0,189185.32
TXN103880,CUST1479,Erica,Moon,"2024-05-06 06:22:00",2024,5,6,"2022-08-04 00:00:00",2022,8,4,2164.18,Philippines,PHP,transfer,Other,Unknown,Metrobank,Pending,0,227434.08
TXN105391,CUST1257,Mason,James,"2023-07-10 00:00:00",2023,7,10,"2023-10-28 00:00:00",2023,10,28,934.44,Japan,JPY,withdrawal,Travel,"Debit Card",BPI,failed,0,5700.89
TXN105041,CUST1212,Martha,Ruiz,"2024-12-11 23:31:00",2024,12,11,"2025-01-18 00:00:00",2025,1,18,-122.19,Philippines,PHP,refund,Groceries,Cash,RCBC,Completed,0,179751.15
TXN100353,CUST1497,Angela,Jones,"2023-04-24 02:20:00",2023,4,24,"2024-07-12 00:00:00",2024,7,12,12184.61,"United States",USD,transfer,Unknown,"credit card",Metrobank,Completed,0,5018.49
TXN101445,CUST1494,Jeffrey,Smith,"2026-01-18 00:00:00",2026,1,18,"2024-01-12 00:00:00",2024,1,12,956.21,Unknown,Unknown,purchase,Insurance,E-Wallet,BPI,Unknown,0,72652.27
TXN102726,CUST1442,Matthew,Murphy,"2023-12-29 00:00:00",2023,12,29,"2022-10-30 00:00:00",2022,10,30,NULL,Philippines,PHP,Unknown,Fuel,PayMaya,Landbank,Reversed,0,202828.33
TXN105622,CUST1272,Renee,Browning,"2023-10-20 00:00:00",2023,10,20,"2023-03-06 00:00:00",2023,3,6,1856.36,Philippines,PHP,deposit,Investment,"Debit Card",OCBC,Pending,0,78579.93
TXN104256,CUST1101,Debra,Smith,"2025-02-09 00:00:00",2025,2,9,"2024-01-25 00:00:00",2024,1,25,459.18,"United States",USD,purchase,Travel,"Debit Card",Landbank,Completed,Unknown,179260.83
TXN103200,CUST1383,Cynthia,Haas,"2023-05-05 00:00:00",2023,5,5,"2024-11-06 00:00:00",2024,11,6,518.11,"United States",USD,Unknown,Entertainment,Cash,BDO,Completed,Unknown,232162.68
TXN104567,CUST1524,KYLE,DAVIS,"2026-04-12 03:23:00",2026,4,12,"2025-01-14 00:00:00",2025,1,14,510.64,Unknown,Unknown,Unknown,"Government Fees",Cash,BDO,Completed,0,44672.30
TXN105245,CUST1692,Amanda,Riggs,"2024-03-17 00:00:00",2024,3,17,"2025-02-20 00:00:00",2025,2,20,1667.01,Japan,JPY,withdrawal,Groceries,"Debit Card",RCBC,Completed,0,54450.11
TXN101385,CUST1719,Lisa,Brown,"2023-12-10 00:00:00",2023,12,10,"2024-11-16 00:00:00",2024,11,16,-239.26,"United States",USD,refund,Groceries,"credit card",RCBC,Pending,Unknown,66436.93
TXN105237,CUST1332,Shelly,May,"2023-11-21 19:49:00",2023,11,21,"2024-10-11 00:00:00",2024,10,11,1507.32,Philippines,PHP,purchase,Travel,"credit card",DBS,Completed,0,136111.83
TXN103721,CUST1203,Anna,Davidson,"2023-10-16 00:00:00",2023,10,16,"2023-09-08 00:00:00",2023,9,8,37.34,Philippines,PHP,deposit,Groceries,Unknown,Metrobank,Pending,Unknown,91115.69
TXN100501,CUST1316,DANIELLE,GOLDEN,"2024-12-31 09:25:00",2024,12,31,"2024-01-16 00:00:00",2024,1,16,166.82,Singapore,SGD,deposit,Unknown,GCash,Chase,Completed,0,180993.32
TXN103524,CUST1232,Sarah,Johnson,"2023-04-17 08:02:00",2023,4,17,"2025-12-29 00:00:00",2025,12,29,3653.73,Philippines,PHP,purchase,Education,"credit card",Landbank,Unknown,0,134576.11
TXN105289,CUST1108,Ashlee,Jackson,"2024-07-11 00:00:00",2024,7,11,"2023-07-13 00:00:00",2023,7,13,2146.73,Unknown,Unknown,fee,Insurance,PayMaya,BDO,Unknown,0,9853.25
TXN104629,CUST1326,Alexis,Noble,"2023-09-19 00:00:00",2023,9,19,"2023-03-19 00:00:00",2023,3,19,409.32,Philippines,PHP,purchase,Subscriptions,"Credit Card",RCBC,Unknown,Unknown,225399.29
TXN102104,CUST1275,Michele,Miller,"2026-06-24 11:10:00",2026,6,24,"2025-12-04 00:00:00",2025,12,4,957.80,"United States",USD,purchase,Other,"Credit Card",Unknown,failed,0,170793.85
TXN102233,CUST1094,Brian,Martin,"2026-04-22 00:00:00",2026,4,22,"2025-10-23 00:00:00",2025,10,23,273.73,Singapore,SGD,withdrawal,Subscriptions,Unknown,BPI,Reversed,0,221177.44
TXN105684,CUST1643,Ashley,Blair,"2025-02-05 12:11:00",2025,2,5,"2023-07-06 00:00:00",2023,7,6,637.62,"United States",USD,withdrawal,Groceries,GCash,Unknown,Completed,Unknown,151215.99
TXN101007,CUST1135,Michelle,James,"2025-02-03 00:00:00",2025,2,3,"2025-04-12 00:00:00",2025,4,12,257.15,Singapore,SGD,purchase,"ATM Withdrawal","Debit Card",Landbank,Unknown,0,225772.30
TXN105743,CUST1301,Brenda,Collins,"2024-06-16 00:00:00",2024,6,16,"2023-09-22 00:00:00",2023,9,22,-471.92,"United States",USD,refund,"ATM Withdrawal","Bank Transfer",Chase,Reversed,0,51416.23
TXN104566,CUST1020,Benjamin,Welch,"2025-01-29 00:00:00",2025,1,29,"2022-10-02 00:00:00",2022,10,2,443.17,Japan,JPY,fee,Electronics,Cash,DBS,Failed,0,65422.74
TXN102171,CUST1713,Collin,Johnson,"2025-10-13 00:00:00",2025,10,13,"2023-11-12 00:00:00",2023,11,12,278.99,Japan,JPY,deposit,Healthcare,PayMaya,BDO,Unknown,0,17512.56
TXN103216,CUST1285,Ashley,Davis,"2024-03-11 00:00:00",2024,3,11,"2022-07-19 00:00:00",2022,7,19,644.58,Japan,JPY,withdrawal,Travel,"credit card",Landbank,Completed,0,38480.94
TXN105634,CUST1092,Phillip,Underwood,"2023-10-18 07:21:00",2023,10,18,"2024-10-13 00:00:00",2024,10,13,822.45,Singapore,SGD,deposit,Travel,Cash,BDO,Unknown,0,103101.23
TXN104459,CUST1450,Sheila,Jones,"2024-03-24 00:00:00",2024,3,24,"2022-09-06 00:00:00",2022,9,6,445.46,Singapore,SGD,fee,Insurance,"credit card",Landbank,Completed,Unknown,134612.01
TXN101318,CUST1346,Austin,Joseph,"2023-10-21 00:00:00",2023,10,21,"2024-04-02 00:00:00",2024,4,2,297.48,Singapore,SGD,purchase,Travel,Unknown,Chase,Pending,0,76333.66
TXN103982,CUST1270,Alexa,Wagner,"2024-11-10 00:00:00",2024,11,10,"2024-03-18 00:00:00",2024,3,18,-631.28,Japan,JPY,refund,Electronics,Unknown,UnionBank,Unknown,0,20455.63
TXN101475,CUST1618,Ellen,Thornton,"2025-02-09 00:00:00",2025,2,9,"2024-10-19 00:00:00",2024,10,19,51.23,Philippines,PHP,fee,"P2P Transfer","Bank Transfer",Unknown,Completed,0,175685.45
TXN100679,CUST1362,debbie,ewing,"2024-07-19 00:00:00",2024,7,19,"2025-02-14 00:00:00",2025,2,14,225.27,Singapore,SGD,purchase,Travel,"Debit Card",OCBC,Unknown,0,200854.96
TXN104794,CUST1070,Jeffrey,Wood,"2023-11-24 00:00:00",2023,11,24,"2024-01-09 00:00:00",2024,1,9,-138.85,Philippines,PHP,refund,dining,Unknown,Chase,Reversed,0,82992.92
TXN103926,CUST1735,Jason,Wolf,"2024-04-09 00:00:00",2024,4,9,"2025-11-02 00:00:00",2025,11,2,124.39,"United States",USD,deposit,Other,GCash,Metrobank,Completed,0,215652.56
TXN100380,CUST1018,Jenny,Lewis,"2024-06-18 00:00:00",2024,6,18,"2024-10-11 00:00:00",2024,10,11,11236.46,Philippines,PHP,withdrawal,Education,"Debit Card",Unknown,Reversed,0,16894.31
TXN105019,CUST1193,Matthew,Wright,"2025-05-21 05:42:00",2025,5,21,"2023-11-10 00:00:00",2023,11,10,348.45,Singapore,SGD,purchase,Subscriptions,GCash,OCBC,Unknown,Unknown,236324.85
TXN104163,CUST1214,Diana,Hays,"2026-03-21 00:00:00",2026,3,21,"2025-04-14 00:00:00",2025,4,14,416.15,Japan,JPY,transfer,Electronics,PayMaya,OCBC,Completed,0,98541.22
TXN101882,CUST1007,maria,lynch,"2023-12-01 00:00:00",2023,12,1,"2023-10-31 00:00:00",2023,10,31,-857.99,Unknown,Unknown,refund,Groceries,Cash,OCBC,Completed,0,NULL
TXN100477,CUST1253,Andrew,Harper,"2025-05-28 00:00:00",2025,5,28,"2023-04-29 00:00:00",2023,4,29,-285.84,Philippines,PHP,refund,"Government Fees","Bank Transfer",BPI,Completed,0,4959.55
TXN105512,CUST1497,Angela,Jones,"2025-06-15 00:00:00",2025,6,15,"2024-07-12 00:00:00",2024,7,12,29620.50,Singapore,SGD,purchase,Other,Cash,Metrobank,Completed,0,162300.15
TXN102382,CUST1294,Rebecca,Chambers,"2023-11-11 00:00:00",2023,11,11,"2023-01-16 00:00:00",2023,1,16,509.30,Philippines,PHP,fee,Fuel,"Credit Card",UnionBank,Completed,0,42421.00
TXN105814,CUST1545,NANCY,KENNEDY,"2026-04-03 00:00:00",2026,4,3,"2024-04-24 00:00:00",2024,4,24,1139.20,Japan,JPY,deposit,"ATM Withdrawal","Debit Card",UnionBank,Reversed,0,NULL
TXN102359,CUST1711,Ryan,Hodges,"2023-11-13 00:00:00",2023,11,13,"2025-11-21 00:00:00",2025,11,21,73.10,Unknown,Unknown,deposit,"Government Fees",PayMaya,Chase,Completed,Unknown,246171.29
TXN100425,CUST1400,Shannon,Stone,"2023-08-15 00:00:00",2023,8,15,"2025-03-28 00:00:00",2025,3,28,-1615.26,"United States",USD,refund,Travel,GCash,DBS,Failed,0,129969.97
TXN104682,CUST1339,Dennis,Williams,"2025-05-08 05:25:00",2025,5,8,"2024-09-14 00:00:00",2024,9,14,230.50,Singapore,SGD,fee,Groceries,Unknown,OCBC,Failed,0,102674.86
TXN102255,CUST1386,James,Poole,"2025-09-20 00:00:00",2025,9,20,"2023-07-15 00:00:00",2023,7,15,-355.69,Philippines,PHP,refund,Utilities,"Bank Transfer",Unknown,Completed,0,NULL
TXN101333,CUST1274,Courtney,DVM,"2024-08-30 00:00:00",2024,8,30,"2024-03-03 00:00:00",2024,3,3,127.31,"United States",USD,fee,"ATM Withdrawal","Debit Card",Chase,Pending,0,178748.83
TXN100199,CUST1393,Deborah,May,"2026-06-01 00:00:00",2026,6,1,"2023-02-27 00:00:00",2023,2,27,832.31,"United States",USD,transfer,Dining,E-Wallet,Unknown,Completed,0,176707.44
TXN104439,CUST1688,THOMAS,CURRY,"2023-03-18 00:00:00",2023,3,18,"2024-07-05 00:00:00",2024,7,5,-1794.53,Singapore,SGD,refund,Groceries,"Debit Card",UnionBank,Pending,0,241561.42
TXN101938,CUST1034,Kendra,Contreras,"2026-04-08 00:00:00",2026,4,8,"2022-11-28 00:00:00",2022,11,28,526.02,Japan,JPY,fee,Travel,GCash,UnionBank,failed,0,97124.97
TXN100143,CUST1320,Sharon,DVM,"2024-09-04 00:00:00",2024,9,4,"2025-03-03 00:00:00",2025,3,3,106.05,Japan,JPY,withdrawal,Fashion,E-Wallet,Metrobank,Pending,Unknown,20074.87
TXN103820,CUST1241,Jennifer,Dunn,"2025-11-08 00:00:00",2025,11,8,"2025-05-24 00:00:00",2025,5,24,1931.29,Philippines,PHP,fee,Fuel,"Debit Card",BDO,Failed,0,23003.83
TXN104345,CUST1048,Cheryl,Ortega,"2025-11-09 00:00:00",2025,11,9,"2024-06-30 00:00:00",2024,6,30,NULL,Singapore,SGD,deposit,Subscriptions,Cash,RCBC,Failed,Unknown,234807.62
TXN105332,CUST1663,James,Bush,"2023-01-11 00:00:00",2023,1,11,"2025-05-13 00:00:00",2025,5,13,42319.50,Philippines,PHP,Unknown,"Government Fees",Unknown,Chase,Unknown,0,63559.30
TXN100304,CUST1787,Jonathan,Zimmerman,"2026-06-11 00:00:00",2026,6,11,"2025-11-09 00:00:00",2025,11,9,357.45,Philippines,PHP,transfer,Groceries,E-Wallet,BDO,Unknown,Unknown,106646.39
TXN101454,CUST1671,Michelle,Copeland,"2026-04-17 00:00:00",2026,4,17,"2022-11-05 00:00:00",2022,11,5,2146.01,Philippines,PHP,deposit,Groceries,"Bank Transfer",Metrobank,Pending,Unknown,126031.55
TXN100911,CUST1014,Jonathan,White,"2024-09-28 00:00:00",2024,9,28,"2024-04-12 00:00:00",2024,4,12,-975.25,Singapore,SGD,refund,Subscriptions,Cash,UnionBank,Failed,0,28966.90
TXN102550,CUST1331,Brandon,Shaffer,"2025-09-22 00:00:00",2025,9,22,"2023-11-05 00:00:00",2023,11,5,-144.23,Singapore,SGD,refund,Subscriptions,"Debit Card",RCBC,Reversed,0,131566.91
TXN102596,CUST1898,NEIL,SINGH,"2023-10-28 23:50:00",2023,10,28,"2022-10-30 00:00:00",2022,10,30,1027.58,Singapore,SGD,fee,Groceries,"credit card",DBS,Unknown,1,58603.35
TXN102309,CUST1462,Victor,Waller,"2025-09-06 00:00:00",2025,9,6,"2024-08-12 00:00:00",2024,8,12,102.27,Philippines,PHP,purchase,Groceries,E-Wallet,Chase,Reversed,Unknown,233250.49
TXN102112,CUST1889,Chad,Allison,"2026-03-27 00:00:00",2026,3,27,"2023-05-13 00:00:00",2023,5,13,NULL,Philippines,PHP,refund,Utilities,GCash,OCBC,Completed,0,33355.88
TXN105664,CUST1545,Nancy,Kennedy,"2024-03-21 00:00:00",2024,3,21,"2024-04-24 00:00:00",2024,4,24,184.03,Philippines,PHP,withdrawal,"ATM Withdrawal",Cash,Chase,Completed,0,82912.60
TXN100593,CUST1725,Christopher,Holt,"2026-02-10 00:00:00",2026,2,10,"2024-09-12 00:00:00",2024,9,12,-353.87,Philippines,PHP,refund,dining,"Credit Card",UnionBank,Completed,0,NULL
TXN103570,CUST1861,Brendan,Richardson,"2024-04-29 00:00:00",2024,4,29,"2023-06-12 00:00:00",2023,6,12,78.78,Japan,JPY,withdrawal,Unknown,GCash,DBS,Failed,0,95596.15
TXN103533,CUST1335,Matthew,Wright,"2023-07-10 00:00:00",2023,7,10,"2024-04-25 00:00:00",2024,4,25,732.32,"United States",USD,purchase,Insurance,E-Wallet,Unknown,Failed,0,696.98
TXN101288,CUST1641,Edwin,Richardson,"2025-06-23 00:00:00",2025,6,23,"2025-06-15 00:00:00",2025,6,15,-742.91,Japan,JPY,refund,Dining,GCash,DBS,Pending,0,89601.73
TXN101655,CUST1752,Jason,Rojas,"2023-09-08 00:00:00",2023,9,8,"2025-06-05 00:00:00",2025,6,5,180.86,Unknown,Unknown,purchase,Utilities,"Credit Card",RCBC,Reversed,Unknown,23897.24
TXN105240,CUST1421,David,Stokes,"2026-04-06 00:00:00",2026,4,6,"2022-10-26 00:00:00",2022,10,26,2149.49,Singapore,SGD,purchase,"Government Fees","credit card",UnionBank,Pending,0,95702.81
TXN102131,CUST1818,Alexis,Robles,"2025-06-28 00:00:00",2025,6,28,"2024-10-07 00:00:00",2024,10,7,298.08,Japan,JPY,transfer,Subscriptions,Cash,BPI,failed,0,35243.89
TXN100765,CUST1165,Yolanda,Gaines,"2023-03-28 00:00:00",2023,3,28,"2022-07-27 00:00:00",2022,7,27,620.84,"United States",USD,purchase,Fuel,Unknown,DBS,Reversed,0,14916.25
TXN105910,CUST1437,CRAIG,GONZALEZ,"2024-01-05 00:00:00",2024,1,5,"2023-12-09 00:00:00",2023,12,9,1274.36,Philippines,PHP,purchase,Groceries,GCash,RCBC,Completed,0,173380.83
TXN105176,CUST1817,Debra,Mitchell,"2024-05-18 00:00:00",2024,5,18,"2023-05-04 00:00:00",2023,5,4,519.11,Unknown,Unknown,Unknown,Groceries,PayMaya,Unknown,Pending,1,NULL
TXN100146,CUST1069,LORI,GARCIA,"2024-03-17 00:00:00",2024,3,17,"2025-03-30 00:00:00",2025,3,30,394.48,Japan,JPY,purchase,Fuel,"Debit Card",OCBC,Completed,0,137532.05
TXN100394,CUST1169,Jeremy,Mitchell,"2026-03-17 00:00:00",2026,3,17,"2025-11-19 00:00:00",2025,11,19,NULL,Japan,JPY,transfer,Other,"Bank Transfer",OCBC,Completed,Unknown,61171.46
TXN104674,CUST1168,CHRISTOPHER,GUERRA,"2024-06-20 01:17:00",2024,6,20,"2024-11-14 00:00:00",2024,11,14,2355.13,Singapore,SGD,deposit,Investment,"Debit Card",Landbank,Completed,0,NULL
TXN103808,CUST1127,Tiffany,Holloway,"2026-03-31 00:00:00",2026,3,31,"2025-11-26 00:00:00",2025,11,26,473.64,"United States",USD,purchase,Fuel,Cash,DBS,Unknown,0,NULL
TXN100045,CUST1762,Lee,Lee,"2025-02-19 00:00:00",2025,2,19,"2022-08-01 00:00:00",2022,8,1,3718.62,"United States",USD,withdrawal,Subscriptions,"Debit Card",DBS,Completed,1,107171.48
TXN103494,CUST1231,Victor,Morris,"2025-05-24 00:00:00",2025,5,24,"2023-04-26 00:00:00",2023,4,26,-634.04,Singapore,SGD,refund,Entertainment,"Debit Card",DBS,failed,0,NULL
TXN102281,CUST1234,FRANCES,GIBSON,"2025-12-10 00:00:00",2025,12,10,"2024-02-22 00:00:00",2024,2,22,937.65,Unknown,Unknown,refund,Entertainment,"Debit Card",DBS,Completed,Unknown,194311.21
TXN103336,CUST1386,James,Poole,"2023-04-01 00:00:00",2023,4,1,"2023-07-15 00:00:00",2023,7,15,-169.15,"United States",USD,refund,Fashion,"Debit Card",BPI,Unknown,Unknown,244577.23
TXN104417,CUST1222,Kaitlyn,Charles,"2024-03-02 00:00:00",2024,3,2,"2023-08-23 00:00:00",2023,8,23,285.55,"United States",USD,fee,Subscriptions,"Debit Card",BPI,Unknown,0,127323.77
TXN102159,CUST1581,Douglas,Ortiz,"2024-11-07 00:00:00",2024,11,7,"2025-06-05 00:00:00",2025,6,5,403.76,Singapore,SGD,purchase,Groceries,"credit card",Landbank,Failed,0,85640.49
TXN101957,CUST1693,James,Guerrero,"2023-10-25 00:00:00",2023,10,25,"2022-09-11 00:00:00",2022,9,11,-612.02,Japan,JPY,refund,"P2P Transfer",GCash,DBS,Reversed,0,149122.12
TXN102184,CUST1387,Trevor,Jones,"2025-03-28 16:43:00",2025,3,28,"2024-06-02 00:00:00",2024,6,2,NULL,Philippines,PHP,refund,dining,PayMaya,OCBC,failed,Unknown,213558.75
TXN104569,CUST1034,Kendra,Contreras,"2023-01-22 16:11:00",2023,1,22,"2022-11-28 00:00:00",2022,11,28,-1547.43,"United States",USD,refund,Unknown,"Debit Card",Chase,failed,Unknown,1832.12
TXN105906,CUST1482,Jessica,Garcia,"2023-09-13 00:00:00",2023,9,13,"2024-11-26 00:00:00",2024,11,26,-1414.43,"United States",USD,refund,Dining,"Bank Transfer",UnionBank,failed,Unknown,236246.47
TXN104902,CUST1660,Denise,Moore,"2025-06-05 00:00:00",2025,6,5,"2022-11-11 00:00:00",2022,11,11,-10467.12,"United States",USD,refund,Groceries,GCash,Landbank,Failed,Unknown,118379.30
TXN103497,CUST1262,Christy,Lee,"2023-12-13 00:00:00",2023,12,13,"2024-12-09 00:00:00",2024,12,9,416.83,Philippines,PHP,withdrawal,Groceries,"Bank Transfer",Metrobank,Completed,0,172441.27
TXN102071,CUST1737,John,Ford,"2023-06-30 00:00:00",2023,6,30,"2023-05-16 00:00:00",2023,5,16,-1996.92,Singapore,SGD,refund,"Government Fees","Credit Card",Metrobank,failed,0,165925.29
TXN101367,CUST1380,Kristina,Preston,"2024-11-12 00:00:00",2024,11,12,"2023-07-31 00:00:00",2023,7,31,150.21,Philippines,PHP,purchase,Other,Unknown,DBS,Completed,0,83845.47
TXN103095,CUST1694,Robert,Williams,"2024-03-12 00:00:00",2024,3,12,"2025-02-11 00:00:00",2025,2,11,845.21,Philippines,PHP,withdrawal,dining,Cash,UnionBank,Completed,0,102269.61
TXN102364,CUST1082,Julie,Alexander,"2025-10-16 00:00:00",2025,10,16,"2022-11-26 00:00:00",2022,11,26,2813.78,Japan,JPY,fee,Fashion,"credit card",Chase,failed,0,221367.10
TXN105902,CUST1603,Kelly,MD,"2026-04-04 00:00:00",2026,4,4,"2022-11-24 00:00:00",2022,11,24,468.90,Japan,JPY,withdrawal,Groceries,"credit card",BPI,Completed,1,9272.60
TXN100930,CUST1301,Brenda,Collins,"2025-02-12 17:46:00",2025,2,12,"2023-09-22 00:00:00",2023,9,22,447.41,"United States",USD,purchase,Utilities,Cash,OCBC,Reversed,0,113084.22
TXN103512,CUST1323,raymond,oconnor,"2023-10-01 00:00:00",2023,10,1,"2025-06-24 00:00:00",2025,6,24,-702.23,"United States",USD,refund,"P2P Transfer",GCash,DBS,Completed,0,153918.30
TXN102975,CUST1844,Anthony,Cook,"2026-06-02 00:00:00",2026,6,2,"2025-10-16 00:00:00",2025,10,16,347.79,Singapore,SGD,withdrawal,Travel,GCash,Unknown,Completed,0,75082.07
TXN104526,CUST1828,Robert,Martinez,"2023-09-12 00:00:00",2023,9,12,"2025-10-01 00:00:00",2025,10,1,3836.29,"United States",USD,Unknown,Insurance,"Credit Card",BDO,failed,0,133211.72
TXN103141,CUST1887,Samantha,Williams,"2025-06-06 00:00:00",2025,6,6,"2025-09-10 00:00:00",2025,9,10,1609.16,"United States",USD,purchase,Entertainment,"credit card",DBS,Unknown,0,158655.42
TXN105154,CUST1192,Christian,Cole,"2025-03-15 00:00:00",2025,3,15,"2024-05-10 00:00:00",2024,5,10,354.62,Philippines,PHP,Unknown,Electronics,E-Wallet,UnionBank,Unknown,0,29102.67
TXN102581,CUST1174,James,Hughes,"2025-09-10 16:15:00",2025,9,10,"2025-06-10 00:00:00",2025,6,10,NULL,"United States",USD,purchase,dining,"Debit Card",Unknown,failed,Unknown,88444.02
TXN100606,CUST1697,Jessica,Hull,"2024-01-27 00:00:00",2024,1,27,"2024-10-17 00:00:00",2024,10,17,1195.29,Japan,JPY,withdrawal,Entertainment,GCash,RCBC,Completed,0,158074.27
TXN100074,CUST1239,Amy,Wilson,"2024-09-25 00:00:00",2024,9,25,"2022-12-01 00:00:00",2022,12,1,223.72,"United States",USD,fee,Healthcare,E-Wallet,OCBC,Reversed,0,10673.40
TXN104621,CUST1680,Nathan,Tucker,"2024-11-01 00:00:00",2024,11,1,"2022-12-26 00:00:00",2022,12,26,624.15,Unknown,Unknown,Unknown,Groceries,"Credit Card",RCBC,Reversed,Unknown,99699.17
TXN101322,CUST1357,Keith,Graham,"2024-03-10 00:00:00",2024,3,10,"2025-09-29 00:00:00",2025,9,29,-7971.20,Philippines,PHP,deposit,Subscriptions,Cash,BPI,Failed,0,81661.14
TXN104765,CUST1066,Alex,Hernandez,"2023-10-27 00:00:00",2023,10,27,"2024-02-18 00:00:00",2024,2,18,-138283.20,Philippines,PHP,Unknown,Fashion,Cash,BDO,Completed,Unknown,213326.88
TXN100113,CUST1248,Veronica,Brewer,"2024-11-07 00:00:00",2024,11,7,"2025-07-19 00:00:00",2025,7,19,1563.61,Japan,JPY,fee,Entertainment,"Credit Card",Unknown,Reversed,0,212858.60
TXN103913,CUST1178,Taylor,Carlson,"2023-11-02 00:00:00",2023,11,2,"2023-01-03 00:00:00",2023,1,3,4162.96,Singapore,SGD,purchase,Utilities,"Credit Card",DBS,Pending,Unknown,87268.64
TXN100986,CUST1438,Joshua,Lozano,"2024-07-02 02:04:00",2024,7,2,"2024-11-08 00:00:00",2024,11,8,2062.25,Japan,JPY,fee,Fuel,Cash,RCBC,Pending,Unknown,234607.05
TXN105566,CUST1750,Bobby,Hurst,"2024-07-22 00:00:00",2024,7,22,"2023-06-21 00:00:00",2023,6,21,455.10,Singapore,SGD,transfer,Fashion,PayMaya,UnionBank,Completed,Unknown,194319.43
TXN100222,CUST1793,Timothy,Levine,"2025-06-02 00:00:00",2025,6,2,"2024-08-02 00:00:00",2024,8,2,968.68,"United States",USD,purchase,Fashion,"Debit Card",Metrobank,Completed,0,77727.14
TXN101992,CUST1113,Laura,Haney,"2025-07-06 00:00:00",2025,7,6,"2024-06-26 00:00:00",2024,6,26,-535.10,Philippines,PHP,refund,Insurance,"Credit Card",DBS,Failed,0,126671.34
TXN105253,CUST1130,ASHLEY,DELACRUZ,"2023-09-17 18:16:00",2023,9,17,"2024-07-25 00:00:00",2024,7,25,805.88,Japan,JPY,transfer,Groceries,Unknown,OCBC,Failed,Unknown,208273.29
TXN104131,CUST1292,Richard,Diaz,"2024-01-24 00:00:00",2024,1,24,"2025-03-11 00:00:00",2025,3,11,708.72,Philippines,PHP,withdrawal,Travel,"Debit Card",DBS,Completed,0,144099.60
TXN105100,CUST1280,Brent,Hall,"2024-03-25 00:00:00",2024,3,25,"2023-11-22 00:00:00",2023,11,22,-218.56,Philippines,PHP,refund,Entertainment,Cash,DBS,Unknown,Unknown,177741.72
