transaction_id,customer_id,customer_name,email,signup_date,transaction_date,amount,currency,transaction_type,merchant_category,payment_method,issuing_bank,country,status,fraud_flag,account_balance_after
TXN100335,CUST1538,Lisa Duran,charlesnathan@example.com,2024-03-24,2026-02-02,428.20,Php,purchase,ATM Withdrawal,Credit Card,RCBC,Singapore,failed,,155208.15
TXN102617,CUST1062,Michael Powell,marycalhoun@example.net,2024-05-16,"April 13, 2024",-2168.45,Php,Refund,Healthcare,DEBIT CARD,UnionBank,Japan,COMPLETED,Yes,134550.28
TXN103662,CUST1029,Angela Lopez,leonardjoe@example.org,2025-10-19,"April 11, 2025",661.29,Php,Deposit,Subscriptions,DEBIT CARD,RCBC,USA,failed,0,210531.27
TXN100088,CUST1726,Hannah Smith,jamesdowns@example.org,2024-09-01,2025-11-28,1181.02,SGD,Transfer,othr,GCash,OCBC,Japan,Failed,No,221828.06
TXN100874,CUST1732,Sheila Bennett,charlesrichards@example.org,2025-08-15,2024/01/05 14:38,48585.600000000006,php,REFUND,groceries,GCash,,Philippines ,failed  ,,149757.21
TXN100543,CUST1699,Adam Jones,gdavis@example.net,2024-01-24,2024/05/27 04:26,"2,811.85",,Deposit,dining ,Cash,BPI,USA,Reversed,,237740.46
TXN103000,CUST1380,Kristina Preston,jeffrey92@example.com,2023-07-31,13-06-2026,601.15,JPY,Deposit,othr,,BDO,Japan,COMPLETED,No,190370.99
TXN102760,CUST1768,Denise Thompson,wpage@example.org,2023-03-15,16-09-2024,-319.91,Php,REFUND,Education,DEBIT CARD,Chase,SG,Reversed,FALSE,159980.86
TXN100385,CUST1059,Gary Owens,clarkrobert@example.net,2025-10-25,"November 30, 2025",832.2,JPY,,Groceries,credit card,,United States,Failed,,215515.51
TXN101880,CUST1369,Jason Day,crystalpham@example.org,2025-12-19,08-06-2023,-1382.93,,Refund,Education,credit card,Landbank,United States,Completed,No,86011.37
TXN105972,CUST1587,Danielle Garrett,angelagrant@example.net,2022-11-15,08-10-2025,1058.54,USD,Purchase,Others,credit card,OCBC,JP,,FALSE,103283.94
TXN100926,CUST1193,Matthew Wright,johnsonjacob@example.net,2023-11-10,10/07/23,304.92,JPY,Deposit,Utilities,,OCBC,Japan,completed,,82888.66
TXN100319,CUST1465,Erica Wilson,anna99@example.net,2024-12-27,10/11/2023,3782.53,PHP,Fee,GROCERIES,,RCBC,,Reversed,FALSE,35373.21
TXN104615,CUST1375,Keith Thomas,marycochran@example.com,2024-05-26,"November 22, 2023",2873.18,PHP   ,Purchase,Education,Credit Card,DBS,USA,COMPLETED,,150384.57
TXN100878,CUST1747,Todd Carpenter,karenhodges@example.com,2023-09-27,2024-12-14,2548.19,USD,Transfer,Others,Credit Card,,Philippines,Pending,,30024.88
TXN103994,CUST1561,Adam Weeks,xevans@example.com,2025-04-18,01/03/24,1248.05,SGD,Deposit,GROCERIES,PayMaya,,United States,failed  ,,32231.71
TXN104921,CUST1312,Kathleen Cohen,cmckinney@example.com,2023-02-02,"June 06, 2026",136.05,php,,Fashion  ,,DBS,,COMPLETED,0,149183.74
TXN103246,CUST1540,Todd Johnson,phillip27@example.org,2024-12-12,"April 27, 2024",-290.25,,Refund,Education,PayMaya,,Philippines,Completed,,89502.43
TXN103078,CUST1459,Joanna Barrett,tamarasmith@example.net,2022-09-04,"March 06, 2024",-528.72,USD,REFUND,Fuel,GCash,BDO,,Pending,0,177370.55
TXN103761,CUST1158,Ronald Jones,gilbertwilliam@example.com,2024-07-14,10/30/2023,500.77,USD,,Travel,credit card,RCBC,SG,,No,245266.86
TXN104730,CUST1725,christopher holt,jennifersalazar@example.org,2024-09-12,2023/04/10 09:31,692.48,PHP ,Transfer,Dining,Debit Card,RCBC,USA,Pending,No,162103.41
TXN105623,CUST1821,Troy Mosley,sandersmary@example.org,2023-05-01,21-05-2025,₱713.30,Php,Transfer,Groceries,Bank Transfer,Metrobank,Philippines ,completed,,143753.42
TXN104234,CUST1750,Bobby Hurst,susan11@example.org,2023-06-21,2023-08-20,732.52,php,Purchase,dining ,Bank Transfer,BPI,PH,completed,No,22487.58
TXN104259,CUST1235,Brian Martin,twong@example.org,2022-07-21,"July 21, 2025",173.14,USD,Deposit,Education,DEBIT CARD,OCBC,Singapore,,,77994.94
TXN101618,CUST1264,Ian Andrade,ugarcia@example.com,2025-03-03,"March 26, 2025",138.52,USD,,Subscriptions,e-wallet,BDO,Singapore,completed,FALSE,122214.66
TXN103726,CUST1896,Lisa Thomas,ngriffin@example.net,2024-09-08,11/25/2025,145.23,PHP,Withdrawal,ATM Withdrawal,cash,BPI,PH,failed,1,59383.98
TXN105914,CUST1217,Carla Ewing,brittney88@example.net,2024-03-21,2023/01/05 15:24,565.07,USD,Deposit,Electronics,DEBIT CARD,UnionBank,PH,completed,,3017.56
TXN101045,CUST1445,Karen Carroll,ywhite@example.com,2024-08-23,2023-05-09,-324.35,USD,REFUND,Utilities,credit card,BDO,United States,,0,105746.13
TXN105056,CUST1065,Alec Ryan,jeffrey10@example.org,2025-10-29,2026/06/17 21:50,619.7,Php,Fee,Government Fees,DEBIT CARD,RCBC,Japan,,No,142593.21
TXN101750,CUST1621,Richard Rodriguez,anthonyodom@example.net,2023-06-10,23/01/24,-962.64,PHP ,Refund,othr,PayMaya,OCBC,Philippines,,FALSE,8648.44
TXN105151,CUST1540,Todd Johnson,phillip27@example.org,2024-12-12,09-09-2025,7824.53,Php,Deposit,GROCERIES,cash,,USA,Failed,FALSE,
TXN103878,CUST1105,Charles Pitts,charlesharrington@example.com,09/09/2023,2025-04-21,422.1,JPY,purchase,GROCERIES,credit card,,Japan,COMPLETED,,111306.19
TXN103917,CUST1370,Heather Stephens,kcooper@example.net,2023-08-19,2023-09-02,1062.79,USD,Transfer,dining ,PayMaya,Chase,SG,,0,113160.98
TXN105189,CUST1590,Jacob Duran,umckenzie@example.net,2023-05-07,15/02/26,186.55,SGD,purchase,Travel,e-wallet,Metrobank,PHL  ,Pending,,105587.25
TXN101043,CUST1307,Kelsey Fowler,lcarr@example.org,2023-09-21,15-03-2026,61.66,PHP,Transfer,Utilities,credit card,OCBC,United States,,Yes,123639.87
TXN103010,CUST1250,Cameron Irwin,avilatiffany@example.com,2024-11-10,"November 15, 2025",846.0,JPY,Purchase,Insurance,Cash,OCBC,US,,No,230049.52
TXN105155,CUST1421,David Stokes,staceylam@example.net,2022-10-26,"August 27, 2025",N/A,Php,purchase,dining ,Bank Transfer,RCBC,US,Completed,,209312.62
TXN103290,CUST1729,Jackson Clark,matthew70@example.org,2025-02-04,2023-09-09,1426.98,PHP,purchase,dining ,GCash,RCBC,JP,Pending,,
TXN105809,CUST1042,Janet Williams,dwalker@example.com,2023-07-29,2024-09-18,529.33,SGD,purchase,GROCERIES,cash,RCBC,Singapore,,,34475.45
TXN104751,CUST1652,Ryan Morgan,ksims@example.net,2024-08-16,2025/03/13 14:14,"₱-1,583.07",PHP ,REFUND,othr,Credit Card,BDO,United States,,0,243227.72
TXN102064,CUST1703,Jesse Carney,QSCHWARTZ@EXAMPLE.COM,2023-05-28,2023-08-13,299.58,,,Government Fees,Credit Card,Chase,USA,completed,0,22403.17
TXN102964,CUST1368,Danielle Phillips,,2022-10-24,2024-12-29,-1446.27,php,Refund,,PayMaya,RCBC,PHL,failed,FALSE,206062.15
TXN100641,CUST1882,Mary Anderson,ericvasquez@example.com,2025-10-21,2026-01-08,5461.26,JPY  ,Deposit,ATM Withdrawal,Cash,Landbank,JP,completed,No,44698.87
TXN100137,CUST1830,Sherry Wang,rmccormick@example.org,2025-05-21,19/12/24,N/A,USD,purchase,groceries,Bank Transfer,Landbank,United States,failed,No,21794.19
TXN100880,CUST1042,  Janet Williams  ,,2023-07-29,07/03/23,441.67,,Fee,Travel,Bank Transfer,Landbank,Philippines,Pending,,143182.13
TXN101976,CUST1403,Jamie Montgomery,vwilliams@example.net,2023-05-03,2025/10/29 22:17,951.87,USD,purchase,Healthcare,e-wallet,Chase,Japan,Failed,0,88599.17
TXN101581,CUST1625,Victoria Camacho,dwatts@example.org,2024-01-01,2023/10/06 23:59,2875.42,PHP,Deposit,Others,credit card,DBS,PHL,Reversed,0,209619.67
TXN104793,CUST1018,JENNY LEWIS,jenniferross@example.net,2024-10-11,2023/08/10 18:48,N/A,USD,Withdrawal,Investment,GCash,Chase,Philippines,Completed,,14006.53
TXN101097,CUST1483,Mitchell Johnson,brownlaura@example.net,2022-10-02,"February 17, 2026",460.72,,,groceries,cash,BPI,US,Pending,0,206763.49
TXN105697,CUST1773,Barbara Hunt,brucefrancisco@example.org,2023-01-06,2023/02/01 02:51,282.55,,purchase,Subscriptions,Bank Transfer,BPI,USA,failed,0,54823.39
TXN101392,CUST1324,Jennifer Donaldson,troymorris@example.com,2023-09-08,03/01/2024,"3,457.98",PHP,Purchase,groceries,,BDO,,Failed,FALSE,67216.81
TXN102083,CUST1504,Carrie Valdez,briana18@example.com,2023-10-27,2024/10/30 20:28,421.27,Php,,Utilities,Debit Card,UnionBank,US,COMPLETED,FALSE,161577.84
TXN101266,CUST1289,Travis Cook,vbrock@example.com,2023-09-04,2026-05-09,1216.31,JPY,Fee,Subscriptions,DEBIT CARD,Chase,JP,failed,FALSE,227020.75
TXN104231,CUST1526,Dakota Sandoval,JAMES98@EXAMPLE.NET,2024-12-12,2024/08/05 08:39,277.7,,,Fashion,GCash,Chase,Philippines ,failed,FALSE,72925.78
TXN105265,CUST1264,Ian Andrade,ugarcia@example.com,2025-03-03,2025-12-27,1597.15,USD,Deposit,ATM Withdrawal,Cash,Landbank,Philippines ,completed,0,124117.07
TXN102574,CUST1084,Justin Butler,kimberlyjames@example.com,2023-07-19,2026-02-16,739.01,PHP ,Deposit,Others,cash,Landbank,SG  ,,No,204964.17
TXN102135,CUST1625,Victoria Camacho,dwatts@example.org,2024-01-01,2025/07/07 13:55,-167.57,JPY,REFUND,Subscriptions,DEBIT CARD,BPI,Japan,failed,Yes,110445.89
TXN101503,CUST1310,John Medina,angelaburns@example.org,2023-02-28,24-10-2023,839.17,PHP ,,GROCERIES,Bank Transfer,UnionBank,US,Pending,FALSE,201051.73
TXN105456,CUST1344,chad smith,hbenton@example.net,2025-03-30,"October 18, 2024",313.16,Php,Purchase,Utilities,,DBS,US,Completed,FALSE,187404.34
TXN103367,CUST1750,Bobby Hurst,susan11@example.org,2023-06-21,06/03/26,511.8,JPY  ,Deposit,Healthcare,Cash,Landbank,Philippines,COMPLETED,FALSE,113734.72
TXN103729,CUST1062,Michael Powell,MARYCALHOUN@EXAMPLE.NET,2024-05-16,08/15/2024,400.46,Php,Fee,Travel,cash,RCBC,Japan,Completed,,234063.33
TXN100148,CUST1724,Robert Barton,JAMIEBOWMAN@EXAMPLE.NET,2024-01-30,24-01-2023,166.17,SGD,,Fashion,GCash,Landbank,,COMPLETED,0,238738.89
TXN100303,CUST1787,Jonathan Zimmerman,helen27@example.net,2025-11-09,2024-10-24,3950.4,JPY,Transfer,Entertainment,Credit Card,DBS,PHL,Failed,No,192488.49
TXN105113,CUST1551,Sarah Jones,matthewedwards@example.net,2023-07-11,2024-09-19,148.01,SGD,,Healthcare,Bank Transfer,Landbank,PHL,failed,,219112.74
TXN101924,CUST1855,Mrs. Jacqueline Hickman,hooderic@example.org,2024-02-12,"May 02, 2025",1446.19,SGD,purchase,Government Fees,Credit Card,UnionBank,USA,Pending,,5723.06
TXN105148,CUST1503,Anthony Hooper,dakota84@example.net,2023-06-05,2024/09/27 09:48,1325.53,USD,Deposit,Travel,Debit Card,OCBC,Philippines,completed,FALSE,236236.45
TXN105821,CUST1329,Matthew Padilla,lewischristian@example.net,2023-04-19,10/10/24,460.59,,Purchase,Utilities,e-wallet,BDO,United States,completed,No,204362.69
TXN102637,CUST1629,Christopher Phillips,vaughnrebecca@example.com,2025-05-29,08/01/2025,N/A,,Refund,Insurance,,RCBC,SG,COMPLETED,,36951.09
TXN101904,CUST1314,Patricia Simpson,armstrongjoseph@example.net,2025-05-21,"March 15, 2025",4470.49,php,Fee,GROCERIES,Credit Card,Chase,PHL,Failed,No,175302.57
TXN105685,CUST1448,lisa reynolds,timothyalvarado@example.net,2023-11-07,2025/04/19 08:56,N/A,,REFUND,Education,Bank Transfer,OCBC,SG,Reversed,No,14107.65
TXN104294,CUST1097,Christina Dunn,samuel71@example.org,2025-11-28,25/05/23,,PHP ,Refund,Dining,,BDO,,COMPLETED,FALSE,132142.3
TXN103842,CUST1628,Nicholas Grant,leescott@example.com,2025-03-18,2025-03-30,₱260.12,PHP,,Utilities,PayMaya,Landbank,PH,completed,No,
TXN105408,CUST1647,Robert Lewis,hannahking@example.org,2023-08-01,"January 02, 2025",277.19,PHP ,Fee,Utilities,PayMaya  ,Landbank,PHL,COMPLETED,0,175581.89
TXN101768,CUST1291,VINCENT NOVAK,jessica79@example.org,2023-08-24,20/06/23,943.12,PHP,Transfer,Education,cash,BDO,US,Failed,0,10957.85
TXN102875,CUST1568,Mr. Michael Johnson Jr.,brianrowe@example.org,2024-05-28,2024-11-26,994.17,USD,,Fuel,Bank Transfer,Metrobank,Japan  ,Failed,No,52274.12
TXN102240,CUST1723,John Smith,saramann@example.net,2025-08-10,2025-04-17,-510.63,Php,Refund,Subscriptions,,Landbank,Philippines ,Completed,FALSE,57131.15
TXN104500,CUST1274,Courtney Sutton DVM,davisnicholas@example.net,2024-03-03,02/16/2025,₱-152.24,Php,Refund,dining   ,Bank Transfer,BPI,PH,completed,0,227744.08
TXN103552,CUST1280,Brent Hall,petersonkayla@example.net,2023-11-22,2026/03/28 11:50,220.47,php,Fee,GROCERIES,Debit Card,OCBC,Philippines,Pending,No,81447.34
TXN103228,CUST1042,Janet Williams,dwalker@example.com,2023-07-29,05/06/2026,1552.85,JPY,Transfer,Utilities,DEBIT CARD,Chase,USA,Reversed,0,121207.33
TXN100483,CUST1701,Tiffany Little,MILLERCASSANDRA@EXAMPLE.COM,2024-10-19,"November 17, 2025",1012.98,PHP ,,Entertainment,cash,BDO,PHL,Pending,No,58302.09
TXN105278,CUST1157,Eric Hill,bellcharles@example.com,2024-02-01,2026-05-02,-167.43,PHP ,REFUND,Others,Cash,BDO,Philippines,completed,,218262.68
TXN101280,CUST1218,Karen Smith,emily69@example.com,2025-04-17,23-10-2023,561.6,php,Transfer,othr,credit card,Chase,United States,COMPLETED  ,FALSE,
TXN105127,CUST1024,jerry henderson,steven17@example.net,2022-11-06,11-06-2026,121.67,PHP,Deposit,Investment,PayMaya,Metrobank,US,Completed,No,181820.34
TXN103680,CUST1269,SARA JONES,duranrobert@example.net,2023-04-25,10-06-2026,-67.71,Php,Refund,Entertainment,DEBIT CARD,UnionBank,SG,Completed,No,112556.29
TXN100791,CUST1680,Nathan Tucker,iproctor@example.org,2022-12-26,2024-11-24,835.31,php,Fee,P2P Transfer,cash,Metrobank,Japan,completed,FALSE,238856.0
TXN104895,CUST1255,Erica Turner,valerieboyd@example.com,2023-07-23,2026/03/18 20:58,-1529.8,PHP ,REFUND,Government Fees,Debit Card,Metrobank,Philippines ,Failed,0,161810.51
TXN101201,CUST1461,Lisa Morris,mbarnes@example.net,2025-03-04,12/01/2023,1288.62,,,dining ,PayMaya,Chase,SG,COMPLETED,,
TXN104518,CUST1748,Michael Ramirez,watsonshaun@example.net,2024-05-07,"May 15, 2023",-217.55,,REFUND,Subscriptions,Bank Transfer,OCBC,Philippines,Completed,No,139816.93
TXN103912,CUST1644,Emily Fox,sara99@example.com,2024-04-28,04/05/2026,-922.37,PHP,Refund,Subscriptions,e-wallet,OCBC,JP,failed,FALSE,132646.31
TXN102362,CUST1799,Dennis Cooper PhD,cisnerosanthony@example.com,2025-08-01,13/06/26,-4215.58,php,Refund,Investment,Debit Card,Metrobank,US,completed,FALSE,5741.78
TXN103069,CUST1590,Jacob Duran,umckenzie@example.net,05/07/2023,"June 13, 2023",N/A,JPY,Fee,Subscriptions,Debit Card,Chase,SG,Reversed,No,140688.3
TXN103429,CUST1493,Emily Hayes,heather29@example.net,2023-10-12,2024/02/10 04:39,,,,Others,credit card,OCBC,SG,Completed,0,142585.86
TXN103953,CUST1155,  Angela Bean  ,kmarshall@example.net,2024-01-28,2024/10/28 23:36,417.65,SGD,Transfer,othr,e-wallet,,USA,completed,,133664.49
TXN105898,CUST1786,Michelle Brandt,rachelmedina@example.net,2022-11-07,2025-03-26,₱418.58,PHP,Purchase,othr,e-wallet,Chase,,Reversed,FALSE,182776.28
TXN102591,CUST1189,Jeremy West,christina64@example.net,2025-12-07,16/07/23,910.85,PHP,Fee,Fashion,Debit Card,Landbank,JP,Completed,,44384.63
TXN102710,CUST1130,Ashley Delacruz,alexistyler@example.org,2024-07-25,2025-01-31,166.7,JPY,Deposit,GROCERIES,GCash,DBS,PH,failed,FALSE,179531.56
TXN101529,CUST1634,Mary Hernandez,haroldjoseph@example.com,2023-08-01,09/29/2025,-559.8,USD,REFUND,Fashion,cash,RCBC,Japan,,0,47386.14
TXN104998,CUST1695,Kim James,jwells@example.net,2025-07-20,06/12/2024,465.29,php,Purchase,Healthcare,cash,OCBC,Singapore,Pending,No,
TXN102809,CUST1336,nicole phillips,bowerslaura@example.org,2024-03-27,03/10/2024,722.9,PHP,,Investment,,Landbank,Singapore,Failed,FALSE,
TXN100685,CUST1345,Carol Martinez,jessica10@example.com,2025-04-30,"January 27, 2026","-1,219.43",USD,Refund,Dining,credit card,UnionBank,US,Pending,0,177407.04
TXN101551,CUST1476,Kelly Krueger,hartmanerik@example.net,05/20/2024,07/12/2023,1304.68,PHP,Fee,P2P Transfer,e-wallet,,USA,Pending,No,249408.26
TXN104255,CUST1106,Marie Christian,ofinley@example.net,2025-08-11,"December 30, 2023",N/A,php,Fee,P2P Transfer,cash,Landbank,Singapore,Reversed,No,174071.58
TXN105095,CUST1252,ASHLEY PACHECO,bmendez@example.org,2023-03-24,2026-01-27,651.3,,purchase,Travel,GCash,Landbank,US,Completed,No,
TXN103871,CUST1632,Carly Quinn,wilsonshannon@example.com,2022-10-21,10/18/2023,809.99,USD,,Education,GCash,Metrobank,PH,failed,0,46788.73
TXN105122,CUST1696,Timothy Cole,suzanne01@example.net,2024-09-25,09/07/23,965.49,php,Withdrawal,groceries,e-wallet,Landbank,SG,Pending,,
TXN100560,CUST1078,heather chavez,john13@example.com,2022-12-03,2025-06-17,1004.73,USD,Fee,Dining,PayMaya,BPI,US,Reversed,0,107861.32
TXN102250,CUST1451,Mason Powell,christianwallace@example.net,2024-01-27,01/16/2023,792.83,php,Deposit,Groceries,e-wallet,UnionBank,PHL,Failed,,185536.01
TXN105707,CUST1666,Susan Myers,kristina57@example.com,2022-08-11,04/08/2024,1596.31,php,Fee,Electronics,DEBIT CARD,UnionBank,Philippines,COMPLETED,FALSE,225597.43
TXN103500,CUST1659,Margaret Clark,jameshill@example.com,2025-03-17,07/16/2025,-1639.68,,REFUND,Travel,cash,DBS,,Completed,,179223.17
TXN102689,CUST1464,Melissa Morse,tinasantos@example.org,2024-04-07,14/07/24,-173.76,php,Refund,,credit card,Landbank,Singapore,completed,0,248913.47
TXN104208,CUST1459,Joanna Barrett,tamarasmith@example.net,2022-09-04,2024-06-30,208.48,PHP ,Withdrawal,Groceries,GCash,Landbank,United States,Failed,,
TXN105936,CUST1506,Christopher Jones,jason22@example.com,2024-08-11,"October 26, 2023",₱675.98,PHP   ,Purchase,Groceries,DEBIT CARD,Landbank,SG,Completed,,231945.76
TXN103379,CUST1134,Jill Lam,charlene12@example.com,2024-09-08,2023-08-13,1284.65,JPY,Deposit,Fashion,Bank Transfer  ,RCBC,Philippines ,completed,No,24137.36
TXN103193,CUST1483,MITCHELL JOHNSON,brownlaura@example.net,2022-10-02,"March 24, 2026",163.49,JPY,purchase,Insurance,Debit Card,UnionBank,Philippines,COMPLETED,FALSE,103628.94
TXN101446,CUST1865,Kelly Phillips,arnoldsamantha@example.net,2022-11-18,22-02-2026,-201.61,USD,Refund,Utilities,Credit Card,Landbank,USA,COMPLETED,,128993.91
TXN101952,CUST1777,Alexandria Holmes,kimberly65@example.org,2022-11-11,25-12-2023,-2245.07,SGD,REFUND,Insurance,cash,RCBC,Singapore,,FALSE,135299.58
TXN100922,CUST1773,Barbara Hunt,brucefrancisco@example.org,2023-01-06,2024/10/18 07:41,-304.35,SGD,Refund,Fuel,Cash,OCBC,Japan,Reversed,No,128369.41
TXN101624,CUST1599,Joshua Hernandez,ericnunez@example.com,2025-11-25,"October 03, 2024",2304.04,PHP ,Deposit,P2P Transfer,PayMaya,BPI,,,0,
TXN100310,CUST1856,Karen Fuller,brooke05@example.org,2024-10-19,03/12/2024,564.87,PHP ,Fee,Fashion,GCash,UnionBank,US,COMPLETED,0,34036.46
TXN101319,CUST1013,patricia peterson,ryan70@example.net,2025-07-27,2023-04-30,215.83,USD,Purchase,Investment,Debit Card,BPI,United States,,FALSE,57988.96
TXN103531,CUST1800,Jerry Farrell,cstevens@example.org,2024-06-14,27/06/26,255.11,PHP,,Insurance,cash,UnionBank,Japan,COMPLETED,FALSE,135825.45
TXN101663,CUST1226,  Rebecca Hill  ,berryamy@example.com,05/14/2025,2024/08/05 21:21,142.44,php,purchase,Government Fees,Credit Card,BPI,JP,Reversed,,192477.5
TXN100815,CUST1083,john ray,hernandezlisa@example.com,2022-10-20,2024-01-25,-504.76,JPY,REFUND,othr,Credit Card,Metrobank,,Completed,FALSE,193771.13
TXN105537,CUST1475,Lisa Stanley,jtyler@example.com,2022-10-05,03/02/2023,1338.49,SGD,Purchase,Insurance,credit card,,United States,,FALSE,112695.12
TXN102266,CUST1459,Joanna Barrett,tamarasmith@example.net,2022-09-04,2024/12/19 17:17,212.83,USD,Withdrawal,Others,Bank Transfer,BPI,Japan,Reversed,Yes,51892.02
TXN101473,CUST1477,Daniel Lewis,mark43@example.net,2024-05-11,2025-07-30,1085.22,,Transfer,Government Fees,Bank Transfer,Chase,PHL,Reversed,0,104235.89
TXN101773,CUST1406,Matthew Lopez,robinrussell@example.com,2025-02-28,2026-04-05,1425.1,Php,Transfer,Electronics,Credit Card,BDO,,COMPLETED  ,FALSE,101101.05
TXN104775,CUST1219,Melissa Johnson,pbaker@example.net,2024-07-11,2023-07-12,N/A,USD,Withdrawal,Fashion,credit card,Metrobank,Philippines ,,,132393.14
TXN105637,CUST1893,Andrea Morgan,kholden@example.com,2022-09-20,30-05-2023,₱-961.84,JPY,REFUND,dining ,Cash,BDO,Philippines ,Failed,0,243024.5
TXN101093,CUST1093,Catherine Richards,ecosta@example.com,2023-12-07,29/01/25,446.75,USD,Transfer,Electronics,Credit Card,Landbank,Philippines,Reversed,,
TXN104176,CUST1250,Cameron Irwin,avilatiffany@example.com,2024-11-10,"February 15, 2023",111.48,php,purchase,P2P Transfer,,Landbank,Singapore,COMPLETED,1,136272.94
TXN101950,CUST1887,  Samantha Williams  ,jacksondavid@example.org,2025-09-10,2025-08-20,7198.02,,Fee,GROCERIES,e-wallet,OCBC,,COMPLETED,No,218042.31
TXN103884,CUST1225,William Evans,janet75@example.com,2023-09-22,07-01-2026,2107.46,USD,Fee,othr,,RCBC,PHL,COMPLETED  ,0,146670.1
TXN105517,CUST1260,Anna Hardy,brettbennett@example.net,2024-08-12,19-08-2024,4232.35,,Purchase,Entertainment,,BPI,Japan,failed,,
TXN105706,CUST1658,Felicia Small,meyerdonna@example.com,2022-08-01,2024-01-30,301.98,SGD,Deposit,Healthcare,GCash,BPI,,Failed,0,169706.55
TXN102800,CUST1645,Katherine White,,2022-12-02,27/03/24,N/A,JPY,Deposit,dining ,Credit Card,BPI,PH,completed,,
TXN101239,CUST1538,Lisa Duran,charlesnathan@example.com,2024-03-24,2026-04-22,₱635.69,PHP,Withdrawal,Education,cash,DBS,Philippines ,Failed,,235709.72
TXN100329,CUST1378,Sarah Valencia,brookssheri@example.com,2024-07-21,25-01-2023,262.99,php,Transfer,Subscriptions,Bank Transfer  ,Landbank,US,Reversed,,58437.07
TXN103102,CUST1853,Jordan Nelson,brandybonilla@example.net,2025-03-10,2023/10/21 10:50,454.0,php,purchase,Fuel,Credit Card,DBS,Singapore,COMPLETED,,28653.72
TXN100242,CUST1299,Kristin Watts,seanmyers@example.net,2024-07-25,01/15/2023,3663.84,USD,purchase,othr,GCash,UnionBank,USA,Reversed,,130280.79
TXN105717,CUST1196,Miss Michelle Pierce,patricia22@example.com,2024-04-14,11-02-2025,-1215.02,PHP ,REFUND,Utilities,,BPI,,Failed,0,66261.45
TXN104737,CUST1891,BRITTANY MOLINA,icobb@example.com,2023-12-14,2023-02-14,394.73,Php,purchase,Healthcare,Bank Transfer,,PH,Pending,FALSE,59710.77
TXN104792,CUST1477,Daniel Lewis,mark43@example.net,2024-05-11,01-10-2024,"₱1,660.13",JPY,purchase,Fashion,Credit Card,RCBC,Philippines ,Completed,No,238301.22
TXN102257,CUST1370,Heather Stephens,kcooper@example.net,2023-08-19,2024-02-15,₱466.74,PHP,Fee,Investment,Credit Card,Chase,PH,Failed,,158868.66
TXN102818,CUST1006,Jamie Chavez,FRANCISCO53@EXAMPLE.NET,06/10/2023,"March 31, 2023",1733.37,JPY,Deposit,Entertainment,e-wallet,,US,completed,FALSE,34446.03
TXN103824,CUST1319,Donna Adams,taylorkaren@example.com,09/20/2025,2024-01-04,,JPY,Withdrawal,Entertainment,Cash,DBS,Singapore,Completed,0,239230.5
